date_value,month_num,season,tmax,tmin,tavg,snowfall,snow_depth,precipitation,weather_type,wind_speed,humidity,pressure,visibility,cloud_cover,storm_flag,rain_flag,fog_flag,heat_index,dew_point,feels_like,wind_direction,day_name,city
2039-02-07,2,Winter,6.0,2.92,10.9,3.64,3.82,1.62,Fog,1.42,55,1012.39,0.18,8,0,0,0,27.02,5.55,11.07,N,Monday,New York
2039-02-08,2,Winter,3.83,4.92,2.35,4.97,0.35,2.26,Snow,11.75,51,996.98,0.16,8,0,1,1,25.33,0.94,11.46,NW,Tuesday,New York
2039-02-09,2,Winter,19.09,1.95,11.05,6.06,1.66,3.11,Rain,10.3,28,988.05,4.41,5,0,1,1,32.86,1.52,17.93,S,Wednesday,New York
2039-02-10,2,Winter,14.51,1.27,11.65,2.13,8.25,3.95,Snow,29.18,62,1002.51,9.0,4,0,1,0,34.78,6.29,27.36,NE,Thursday,New York
2039-02-11,2,Winter,16.24,4.61,6.5,1.7,0.59,1.97,Snow,17.54,72,1006.53,1.2,0,1,0,0,37.85,2.16,22.27,NW,Friday,New York
2039-02-12,2,Winter,11.72,3.63,4.66,5.09,0.11,3.78,Cloudy,24.07,80,1019.73,4.81,3,1,1,0,15.37,1.81,17.7,SE,Saturday,New York
2039-02-13,2,Winter,0.5,2.33,4.89,7.79,5.37,3.93,Fog,29.98,56,987.92,2.22,0,1,1,1,7.83,3.97,25.69,SE,Sunday,New York
2039-02-14,2,Winter,6.56,7.62,4.01,7.87,5.43,1.92,Sunny,12.93,83,1011.6,4.56,8,1,1,1,27.15,6.73,17.26,NE,Monday,New York
2039-02-15,2,Winter,17.83,6.23,1.96,7.58,8.53,4.56,Sunny,0.38,27,1019.64,1.23,7,1,1,0,10.37,3.42,14.3,W,Tuesday,New York
2039-02-16,2,Winter,19.49,9.33,11.57,4.62,3.29,4.07,Fog,27.82,93,1007.37,6.81,9,0,0,1,19.88,7.74,17.26,N,Wednesday,New York
2039-02-17,2,Winter,11.52,4.19,12.34,4.85,2.59,1.95,Rain,24.68,35,1011.39,6.61,9,0,1,0,16.6,0.56,8.06,S,Thursday,New York
2039-02-18,2,Winter,8.99,9.59,11.34,7.8,1.99,1.59,Cloudy,27.35,93,1009.82,5.0,9,1,0,1,16.47,8.36,6.6,NE,Friday,New York
2039-02-19,2,Winter,18.36,6.04,9.46,7.04,5.67,0.17,Sunny,6.48,40,982.3,6.99,1,1,0,0,12.41,6.05,27.9,W,Saturday,New York
2039-02-20,2,Winter,8.2,0.17,8.67,5.36,5.08,4.8,Snow,11.09,74,1009.69,6.67,0,1,1,0,37.18,0.94,19.78,SW,Sunday,New York
2039-02-21,2,Winter,11.19,8.6,5.93,5.92,1.84,0.89,Cloudy,18.16,99,1017.39,3.18,9,1,1,0,25.09,8.86,8.2,SW,Monday,New York
2039-02-22,2,Winter,1.16,9.35,0.49,7.77,5.67,3.19,Sunny,2.11,30,987.84,9.79,4,1,1,0,33.47,2.59,0.09,N,Tuesday,New York
2039-02-23,2,Winter,6.77,1.16,2.55,4.55,5.35,0.58,Cloudy,29.3,52,1001.43,5.09,4,1,0,1,16.97,6.3,8.75,E,Wednesday,New York
2039-02-24,2,Winter,11.69,0.2,4.0,5.99,6.88,3.45,Fog,14.51,30,1017.97,5.4,2,1,0,1,8.64,1.83,21.71,S,Thursday,New York
2039-02-25,2,Winter,5.16,0.24,0.19,2.56,5.14,3.69,Cloudy,20.4,45,1008.92,0.48,3,0,0,1,20.03,1.5,18.24,SW,Friday,New York
2039-02-26,2,Winter,14.22,5.96,2.31,5.58,1.71,1.39,Rain,29.38,27,1018.61,3.04,4,1,0,0,31.74,4.08,25.75,N,Saturday,New York
2039-02-27,2,Winter,17.46,9.17,6.06,6.47,0.59,0.58,Rain,17.02,31,995.36,7.29,5,0,0,0,12.36,4.62,8.81,N,Sunday,New York
2039-02-28,2,Winter,5.26,2.11,12.11,6.6,1.29,0.82,Sunny,12.54,87,992.23,7.52,3,0,0,1,16.81,8.68,17.74,N,Monday,New York
2039-03-01,3,Spring,14.92,8.32,12.81,6.98,5.47,1.91,Fog,25.66,40,995.04,2.98,9,1,1,0,7.28,5.47,29.59,S,Tuesday,New York
2039-03-02,3,Spring,2.23,2.07,1.15,7.51,0.77,1.6,Fog,3.51,76,1016.49,8.34,3,1,0,0,6.23,0.78,16.22,N,Wednesday,New York
2039-03-03,3,Spring,10.55,5.48,11.56,1.79,7.15,1.94,Snow,3.13,80,997.89,8.49,8,0,1,1,25.87,7.71,10.53,E,Thursday,New York
2039-03-04,3,Spring,2.12,4.32,2.56,3.12,4.47,0.05,Fog,9.55,47,1010.27,8.97,9,0,0,0,4.95,4.22,19.68,N,Friday,New York
2039-03-05,3,Spring,10.76,2.63,1.88,6.04,1.43,4.79,Cloudy,26.09,43,996.7,5.71,7,1,0,0,11.07,5.26,15.4,NW,Saturday,New York
2039-03-06,3,Spring,16.82,2.34,5.48,2.59,4.68,2.29,Rain,28.49,37,1010.01,4.04,2,1,0,1,7.64,8.89,7.2,SE,Sunday,New York
2039-03-07,3,Spring,15.22,2.89,5.4,5.77,6.73,5.0,Sunny,20.08,91,989.66,4.75,8,0,0,1,34.44,1.88,9.36,SE,Monday,New York
2039-03-08,3,Spring,4.09,3.99,5.11,5.96,9.73,2.06,Sunny,18.15,78,1009.74,2.42,6,0,0,0,3.33,9.13,19.77,SW,Tuesday,New York
2039-03-09,3,Spring,19.97,6.28,14.2,5.13,5.19,4.73,Snow,14.86,46,993.3,2.78,8,1,1,0,27.73,3.71,0.51,W,Wednesday,New York
2039-03-10,3,Spring,19.16,6.37,2.89,3.24,6.52,2.17,Snow,20.62,95,1017.19,2.03,7,1,1,0,5.87,2.53,2.21,E,Thursday,New York
2039-03-11,3,Spring,1.88,7.61,9.25,1.07,3.21,2.4,Cloudy,12.63,70,1001.39,8.59,9,1,1,1,19.7,6.22,24.57,SE,Friday,New York
2039-03-12,3,Spring,19.46,8.52,3.55,5.71,7.83,1.29,Sunny,13.01,45,996.8,3.88,3,1,0,1,18.99,5.72,27.25,N,Saturday,New York
2039-03-13,3,Spring,14.05,7.94,5.21,1.57,9.44,3.53,Cloudy,21.25,25,1016.13,3.17,1,0,1,0,1.96,7.6,4.31,E,Sunday,New York
2039-03-14,3,Spring,3.11,3.33,0.81,7.84,1.07,4.19,Snow,18.85,76,996.65,1.13,1,0,1,1,19.32,3.69,13.12,W,Monday,New York
2039-03-15,3,Spring,16.79,6.01,3.97,3.62,9.88,4.11,Rain,3.47,21,1004.57,1.2,3,0,1,1,39.14,1.63,0.64,SW,Tuesday,New York
2039-03-16,3,Spring,12.31,9.36,8.3,0.46,6.45,3.05,Fog,10.32,89,1009.17,8.67,2,0,1,1,34.28,8.08,13.33,NW,Wednesday,New York
2039-03-17,3,Spring,3.34,3.46,0.64,0.97,0.46,1.29,Rain,3.63,97,1002.98,6.1,0,0,0,0,32.61,4.0,2.42,NW,Thursday,New York
2039-03-18,3,Spring,8.6,2.08,6.5,1.22,2.32,4.26,Cloudy,22.58,98,1000.83,6.92,4,1,0,1,15.49,5.72,8.03,SE,Friday,New York
2039-03-19,3,Spring,13.15,1.39,5.13,3.15,5.12,0.56,Fog,27.02,99,1004.42,1.72,3,0,0,1,19.46,9.02,2.01,W,Saturday,New York
2039-03-20,3,Spring,19.07,8.17,4.26,0.22,7.76,1.46,Cloudy,15.04,96,995.29,6.2,0,0,1,1,5.92,1.82,12.14,NW,Sunday,New York
2039-03-21,3,Spring,18.14,7.31,11.96,5.96,7.68,2.97,Snow,28.14,23,1001.85,1.56,4,1,1,1,2.61,5.11,19.22,NE,Monday,New York
2039-03-22,3,Spring,15.23,2.83,10.8,5.95,1.77,3.03,Sunny,24.94,93,1011.24,9.79,7,1,0,1,13.95,5.64,0.24,SW,Tuesday,New York
2039-03-23,3,Spring,1.44,2.53,3.94,7.14,7.96,4.12,Fog,27.81,63,998.02,4.2,1,1,1,1,33.72,9.97,29.11,SW,Wednesday,New York
2039-03-24,3,Spring,6.92,5.35,13.13,4.04,1.04,0.67,Cloudy,0.56,84,986.38,6.89,8,0,0,0,11.6,2.61,15.82,NW,Thursday,New York
2039-03-25,3,Spring,10.58,4.72,4.07,3.63,0.33,3.52,Snow,9.52,51,991.32,3.99,6,0,0,0,34.85,9.56,3.13,E,Friday,New York
2039-03-26,3,Spring,12.66,8.24,7.33,0.86,1.96,3.77,Snow,8.01,26,1010.07,4.8,8,1,0,0,0.14,5.33,29.68,SW,Saturday,New York
2039-03-27,3,Spring,10.58,8.73,3.64,7.26,9.85,0.82,Cloudy,11.34,21,1001.4,2.25,6,0,1,0,8.54,7.97,22.46,W,Sunday,New York
2039-03-28,3,Spring,9.5,8.85,9.71,1.54,2.79,3.53,Snow,1.01,73,1010.71,7.36,1,0,1,1,2.57,8.83,13.63,SW,Monday,New York
2039-03-29,3,Spring,5.11,9.18,10.75,7.12,8.31,0.79,Fog,16.19,30,992.52,3.84,9,1,0,0,2.92,6.41,23.42,NE,Tuesday,New York
2039-03-30,3,Spring,0.09,0.44,13.22,2.39,3.95,3.39,Snow,19.04,29,1011.57,6.91,7,0,1,0,26.91,5.31,14.74,NE,Wednesday,New York
2039-03-31,3,Spring,3.48,0.91,2.44,2.6,2.88,2.65,Fog,7.02,36,991.82,8.92,1,1,1,1,33.05,7.4,28.42,NW,Thursday,New York
2039-04-01,4,Spring,11.95,5.26,7.04,5.62,2.91,4.05,Snow,14.24,36,985.84,7.44,1,1,1,0,16.25,2.5,19.67,NW,Friday,New York
2039-04-02,4,Spring,1.19,0.99,4.64,4.0,3.5,1.49,Cloudy,16.36,86,993.66,8.35,4,0,0,1,9.43,0.15,27.19,W,Saturday,New York
2039-04-03,4,Spring,13.84,8.79,6.87,5.46,3.17,2.46,Fog,1.98,91,1011.86,0.21,0,0,1,0,24.53,2.79,25.37,SE,Sunday,New York
2039-04-04,4,Spring,4.14,4.5,7.92,4.8,9.06,4.18,Rain,20.38,58,1011.35,0.64,4,0,0,0,33.11,0.38,24.8,SE,Monday,New York
2039-04-05,4,Spring,19.04,6.59,5.92,4.2,5.03,2.51,Sunny,24.1,31,1007.12,1.8,0,0,0,1,9.16,2.16,0.82,S,Tuesday,New York
2039-04-06,4,Spring,11.5,5.1,10.66,7.8,5.36,0.86,Rain,29.75,79,1002.3,4.42,1,1,1,1,3.96,2.43,5.3,SE,Wednesday,New York
2039-04-07,4,Spring,18.52,9.15,0.05,3.81,6.8,2.32,Snow,0.77,41,983.11,2.01,1,0,0,1,7.46,5.55,12.09,NW,Thursday,New York
2039-04-08,4,Spring,6.04,1.82,10.68,5.51,8.07,4.98,Sunny,21.45,77,980.58,4.21,2,0,1,1,29.6,9.78,12.99,E,Friday,New York
2039-04-09,4,Spring,7.14,2.43,5.56,4.13,0.14,0.38,Fog,12.31,67,984.19,2.72,5,1,0,0,8.13,7.75,15.78,NW,Saturday,New York
2039-04-10,4,Spring,5.25,2.65,8.24,3.3,8.0,2.58,Sunny,12.68,34,1003.71,4.79,7,1,1,1,27.14,5.57,14.11,W,Sunday,New York
2039-04-11,4,Spring,19.0,5.71,6.04,6.43,3.33,2.43,Cloudy,19.98,77,996.0,9.82,6,0,0,1,17.32,5.67,5.18,S,Monday,New York
2039-04-12,4,Spring,13.85,5.01,2.96,2.05,2.13,4.54,Cloudy,18.86,58,981.33,5.65,9,0,1,1,8.04,2.77,6.25,N,Tuesday,New York
2039-04-13,4,Spring,6.31,9.22,12.96,0.1,9.66,4.25,Rain,3.53,51,998.97,4.46,5,1,0,0,1.9,3.99,5.2,SW,Wednesday,New York
2039-04-14,4,Spring,15.44,0.59,11.29,4.81,2.31,0.26,Sunny,2.2,90,1004.84,5.38,6,0,0,0,26.63,1.13,10.04,N,Thursday,New York
2039-04-15,4,Spring,2.81,6.8,14.74,2.97,7.91,2.92,Cloudy,12.16,34,989.43,6.05,7,0,0,1,28.29,7.34,6.77,NW,Friday,New York
2039-04-16,4,Spring,16.3,1.54,13.41,0.62,9.42,3.56,Rain,9.61,98,996.1,8.34,6,0,0,1,21.96,8.81,9.92,E,Saturday,New York
2039-04-17,4,Spring,8.48,4.66,10.0,6.85,8.92,4.23,Rain,2.93,51,1015.69,7.75,6,0,1,1,30.18,2.23,17.34,N,Sunday,New York
2039-04-18,4,Spring,6.37,8.12,3.59,3.28,4.16,3.06,Fog,1.53,39,994.24,3.96,6,1,1,0,35.25,8.72,23.28,W,Monday,New York
2039-04-19,4,Spring,3.71,3.72,10.59,1.91,3.31,1.36,Cloudy,2.51,55,998.17,2.97,7,0,0,1,1.58,9.04,19.27,NW,Tuesday,New York
2039-04-20,4,Spring,4.65,9.31,11.92,3.35,7.03,0.97,Fog,0.39,44,989.24,6.59,4,1,0,0,28.42,4.46,13.64,SW,Wednesday,New York
2039-04-21,4,Spring,6.39,2.83,0.79,7.44,1.38,0.76,Cloudy,8.77,89,994.52,4.87,7,0,1,1,12.37,6.13,4.94,E,Thursday,New York
2039-04-22,4,Spring,2.92,3.53,10.28,6.45,8.75,3.42,Sunny,0.42,87,997.16,0.94,2,0,0,1,14.49,7.84,0.14,NW,Friday,New York
2039-04-23,4,Spring,7.33,5.56,10.47,4.65,9.76,0.81,Snow,16.06,29,1001.78,5.63,4,0,1,1,29.57,1.01,12.19,E,Saturday,New York
2039-04-24,4,Spring,3.48,9.39,7.67,1.64,4.87,3.41,Snow,1.8,72,1007.61,8.02,1,0,1,0,29.24,7.63,6.89,E,Sunday,New York
2039-04-25,4,Spring,1.36,4.04,3.69,1.85,1.99,0.41,Rain,4.58,51,988.23,0.32,3,0,1,0,31.21,8.59,17.57,NE,Monday,New York
2039-04-26,4,Spring,12.94,7.97,6.63,2.65,3.22,1.2,Sunny,11.98,49,981.64,3.24,7,1,1,1,21.69,9.11,1.01,SW,Tuesday,New York
2039-04-27,4,Spring,15.02,3.06,5.41,3.61,2.06,0.48,Sunny,9.26,52,1013.05,9.79,1,1,0,1,35.11,3.03,20.1,S,Wednesday,New York
2039-04-28,4,Spring,16.27,0.94,9.39,3.8,3.36,3.73,Sunny,17.21,91,991.44,8.5,2,1,0,0,20.19,8.4,29.48,SW,Thursday,New York
2039-04-29,4,Spring,1.95,6.49,9.42,7.04,1.15,3.41,Fog,26.84,88,1012.55,2.09,9,1,1,0,27.14,5.01,16.59,W,Friday,New York
2039-04-30,4,Spring,18.24,8.56,4.34,0.96,9.28,0.83,Cloudy,3.83,42,999.69,5.21,7,1,0,1,23.51,4.27,5.0,S,Saturday,New York
2039-05-01,5,Spring,13.77,0.67,7.1,2.64,6.6,0.55,Rain,2.37,48,1011.44,7.2,5,1,1,0,20.29,0.91,7.29,E,Sunday,New York
2039-05-02,5,Spring,7.82,0.58,12.9,3.0,0.14,3.3,Fog,0.89,82,993.77,1.46,8,1,1,0,30.95,0.71,18.87,N,Monday,New York
2039-05-03,5,Spring,19.83,6.11,10.35,7.12,7.78,3.29,Sunny,8.34,39,1017.32,4.04,5,0,0,0,28.15,8.86,19.32,NW,Tuesday,New York
2039-05-04,5,Spring,10.85,0.56,11.33,3.79,0.96,1.97,Cloudy,22.62,58,989.79,3.01,2,0,0,1,8.37,5.24,22.27,SE,Wednesday,New York
2039-05-05,5,Spring,2.41,4.17,14.13,6.04,9.34,0.83,Fog,9.18,74,999.5,8.98,9,1,1,0,6.49,4.08,1.87,SW,Thursday,New York
2039-05-06,5,Spring,13.75,8.27,2.74,6.51,1.86,4.76,Rain,18.65,36,983.9,1.33,4,0,1,1,10.52,0.14,16.59,SW,Friday,New York
2039-05-07,5,Spring,1.14,0.85,7.51,0.76,2.65,0.93,Fog,26.52,41,1019.4,8.17,1,1,1,0,31.22,9.89,3.51,E,Saturday,New York
2039-05-08,5,Spring,3.45,2.12,11.99,3.54,7.82,1.06,Sunny,18.96,78,996.54,1.34,6,0,1,1,16.95,8.38,17.69,E,Sunday,New York
2039-05-09,5,Spring,8.77,2.41,1.36,2.78,7.39,4.39,Snow,13.25,26,995.01,1.97,8,0,0,0,32.7,0.28,8.87,NW,Monday,New York
2039-05-10,5,Spring,0.78,6.76,12.77,3.42,4.92,4.73,Rain,9.12,50,980.03,5.28,2,1,0,0,17.04,7.33,4.99,SW,Tuesday,New York
2039-05-11,5,Spring,16.57,5.62,11.7,1.11,3.6,1.74,Snow,25.31,77,1013.42,1.16,5,1,0,0,27.12,0.58,5.89,E,Wednesday,New York
2039-05-12,5,Spring,5.84,4.12,0.23,6.8,8.24,4.06,Snow,27.22,62,1014.39,5.04,6,1,0,1,14.23,3.98,8.13,NE,Thursday,New York
2039-05-13,5,Spring,2.08,0.97,13.58,3.74,5.54,2.5,Fog,8.22,72,989.78,1.49,9,0,0,1,13.14,7.78,20.34,W,Friday,New York
2039-05-14,5,Spring,7.67,7.02,5.13,4.82,3.95,0.55,Sunny,3.12,30,1013.83,1.48,4,1,1,1,4.78,9.55,20.69,S,Saturday,New York
2039-05-15,5,Spring,10.8,0.69,2.91,0.29,8.23,1.62,Cloudy,10.41,48,994.15,6.19,1,1,0,0,18.5,7.56,12.35,S,Sunday,New York
2039-05-16,5,Spring,17.62,8.03,7.4,2.87,4.62,2.05,Rain,17.46,48,996.86,6.79,7,0,0,1,35.29,0.52,26.44,SW,Monday,New York
2039-05-17,5,Spring,10.06,4.76,2.06,3.55,7.16,1.75,Sunny,18.12,81,1000.27,9.17,6,1,0,1,4.39,3.76,26.77,E,Tuesday,New York
2039-05-18,5,Spring,7.96,4.33,4.71,7.02,9.16,4.92,Rain,29.31,88,1009.31,2.57,5,1,1,0,5.75,8.87,9.85,NW,Wednesday,New York
2039-05-19,5,Spring,14.23,3.01,12.91,5.15,6.33,2.09,Fog,25.62,87,996.69,3.33,6,0,1,0,8.27,3.92,0.34,NE,Thursday,New York
2039-05-20,5,Spring,8.25,9.16,1.18,7.25,9.46,0.75,Fog,22.87,91,1012.03,7.2,0,1,0,0,1.6,1.34,21.22,E,Friday,New York
2039-05-21,5,Spring,7.26,1.35,11.08,5.15,2.99,2.24,Cloudy,17.42,66,1002.94,3.29,4,1,0,1,37.47,8.71,7.51,E,Saturday,New York
2039-05-22,5,Spring,14.29,4.1,5.83,3.51,7.54,3.66,Cloudy,27.81,31,1016.08,9.82,9,0,1,1,2.2,6.07,14.79,NW,Sunday,New York
2039-05-23,5,Spring,19.2,1.65,6.2,6.73,8.37,3.3,Fog,9.86,62,989.62,5.49,1,1,0,0,24.68,4.48,4.19,W,Monday,New York
2039-05-24,5,Spring,18.64,5.23,6.1,0.76,6.87,0.53,Rain,11.37,43,993.31,5.17,7,1,0,0,21.4,1.71,27.14,SE,Tuesday,New York
2039-05-25,5,Spring,18.07,6.55,11.73,3.23,2.12,0.53,Rain,29.78,68,982.42,1.74,2,1,1,1,3.06,5.33,17.82,SE,Wednesday,New York
2039-05-26,5,Spring,10.4,9.23,3.8,6.59,9.21,2.99,Sunny,11.52,32,1007.38,6.6,2,1,0,1,15.97,0.71,15.22,E,Thursday,New York
2039-05-27,5,Spring,8.78,6.41,10.56,5.96,9.52,4.42,Cloudy,4.24,77,986.08,6.21,5,1,0,1,16.7,3.2,28.14,N,Friday,New York
2039-05-28,5,Spring,6.54,1.53,3.83,7.06,0.24,1.06,Rain,22.49,56,988.65,3.55,2,0,1,1,38.98,5.31,25.54,W,Saturday,New York
2039-05-29,5,Spring,9.97,8.25,12.15,3.92,4.65,4.63,Snow,24.31,74,996.05,7.67,6,1,1,1,25.03,7.2,2.36,S,Sunday,New York
2039-05-30,5,Spring,10.05,1.29,13.12,3.94,2.89,3.78,Snow,11.42,50,1016.82,3.87,6,0,1,0,17.22,9.75,15.24,E,Monday,New York
2039-05-31,5,Spring,1.48,9.52,11.06,5.93,4.51,3.24,Sunny,9.04,34,991.58,7.36,5,1,0,1,32.28,0.97,11.55,S,Tuesday,New York
2039-06-01,6,Summer,8.95,3.76,14.47,2.35,3.75,2.86,Fog,14.52,31,988.96,9.07,6,0,0,0,8.8,8.4,17.82,N,Wednesday,New York
2039-06-02,6,Summer,19.98,8.27,14.39,2.07,6.7,0.52,Sunny,5.65,63,980.53,5.62,5,1,1,0,29.9,6.79,7.78,S,Thursday,New York
2039-06-03,6,Summer,3.71,9.55,11.57,7.93,3.67,1.19,Snow,20.95,97,989.61,1.96,9,1,0,0,4.64,5.83,8.63,SE,Friday,New York
2039-06-04,6,Summer,16.63,6.13,7.93,3.23,1.82,1.61,Rain,18.98,88,982.01,1.31,4,1,0,1,0.85,1.16,8.15,S,Saturday,New York
2039-06-05,6,Summer,10.3,2.52,12.94,5.34,6.71,3.38,Sunny,26.93,22,998.31,3.81,4,0,1,0,16.31,0.1,22.93,E,Sunday,New York
2039-06-06,6,Summer,18.99,0.65,8.18,5.34,7.48,2.94,Snow,2.59,20,1013.52,3.49,5,0,0,0,36.95,1.29,25.75,SW,Monday,New York
2039-06-07,6,Summer,17.11,2.45,5.73,4.61,0.5,4.04,Cloudy,29.05,50,1005.89,4.11,2,0,1,1,21.47,0.23,11.93,SW,Tuesday,New York
2039-06-08,6,Summer,7.64,8.99,13.22,6.07,6.47,0.28,Cloudy,18.84,72,983.93,7.6,0,1,1,1,5.12,8.04,9.2,E,Wednesday,New York
2039-06-09,6,Summer,19.77,6.95,11.16,5.69,2.17,4.74,Snow,3.99,89,1008.51,6.72,6,0,1,0,15.76,7.29,15.12,S,Thursday,New York
2039-06-10,6,Summer,11.47,6.67,1.09,4.07,7.84,4.54,Cloudy,4.38,44,1004.55,0.36,0,0,0,1,15.68,8.91,18.2,SW,Friday,New York
2039-06-11,6,Summer,14.73,5.84,0.0,6.86,5.33,2.31,Rain,16.73,93,999.25,4.84,8,0,1,0,32.66,5.22,18.08,S,Saturday,New York
2039-06-12,6,Summer,6.46,5.81,11.87,3.77,9.32,0.97,Rain,3.23,97,990.93,6.17,8,1,1,1,36.58,1.44,11.76,N,Sunday,New York
2039-06-13,6,Summer,4.67,6.93,14.92,4.23,6.49,0.19,Sunny,2.37,39,985.74,9.36,4,1,1,1,3.75,1.5,3.43,S,Monday,New York
2039-06-14,6,Summer,12.18,0.16,4.05,3.69,4.96,1.45,Snow,28.5,86,1008.57,8.72,6,0,1,0,29.4,7.16,21.2,S,Tuesday,New York
2039-06-15,6,Summer,17.31,5.07,5.71,6.97,8.27,2.66,Fog,9.65,37,986.45,8.62,0,0,0,1,2.8,1.5,22.18,E,Wednesday,New York
2039-06-16,6,Summer,15.05,0.83,0.05,7.69,7.35,4.02,Snow,17.33,26,984.82,5.5,6,0,1,0,31.14,4.39,26.12,S,Thursday,New York
2039-06-17,6,Summer,19.2,8.63,12.19,6.42,8.45,3.95,Fog,18.03,72,1011.38,2.99,4,0,0,0,3.86,2.34,14.99,NW,Friday,New York
2039-06-18,6,Summer,18.7,9.51,2.24,1.58,9.66,4.04,Snow,16.48,22,1013.74,5.45,6,0,0,1,23.86,0.13,24.07,W,Saturday,New York
2039-06-19,6,Summer,19.48,0.77,0.37,3.7,2.43,3.9,Rain,2.14,85,1003.57,7.84,8,0,0,1,19.01,7.98,6.33,SW,Sunday,New York
2039-06-20,6,Summer,13.92,4.12,4.36,2.49,2.74,1.81,Sunny,8.84,58,986.66,6.79,8,0,1,1,18.66,0.3,25.49,S,Monday,New York
2039-06-21,6,Summer,14.35,2.59,9.62,4.83,2.55,0.89,Rain,8.26,72,1014.15,5.41,1,1,1,0,38.63,3.92,7.94,S,Tuesday,New York
2039-06-22,6,Summer,16.63,7.3,3.8,5.96,8.4,0.14,Snow,13.93,40,1006.6,8.81,2,1,0,1,18.09,7.23,23.9,E,Wednesday,New York
2039-06-23,6,Summer,5.19,8.78,12.87,6.23,5.41,2.41,Fog,16.62,91,982.66,0.98,0,1,1,0,39.94,7.86,15.43,N,Thursday,New York
2039-06-24,6,Summer,17.05,6.95,9.88,1.45,9.57,3.19,Fog,14.17,21,987.67,8.14,0,1,1,1,31.67,4.77,5.08,NW,Friday,New York
2039-06-25,6,Summer,14.51,5.01,3.08,5.01,1.28,1.8,Rain,29.3,88,1002.21,0.75,6,1,1,1,11.02,0.47,2.21,NW,Saturday,New York
2039-06-26,6,Summer,18.01,8.37,5.82,1.21,8.13,3.49,Cloudy,27.45,98,1009.9,7.55,3,0,0,1,6.21,4.14,29.35,SW,Sunday,New York
2039-06-27,6,Summer,19.81,9.09,5.57,4.68,7.28,3.11,Sunny,26.68,55,1016.96,5.44,6,0,0,0,6.58,6.54,7.56,W,Monday,New York
2039-06-28,6,Summer,15.29,5.8,11.35,5.51,8.28,0.4,Snow,15.36,81,1007.42,4.03,9,0,1,1,12.58,6.33,14.9,S,Tuesday,New York
2039-06-29,6,Summer,12.37,9.51,5.37,3.77,3.54,0.57,Fog,4.62,70,995.14,6.44,4,1,1,0,15.02,8.5,29.38,SW,Wednesday,New York
2039-06-30,6,Summer,10.71,6.66,7.94,5.17,6.7,1.73,Rain,0.96,75,1004.69,0.64,7,0,1,1,28.3,5.87,21.64,S,Thursday,New York
2039-07-01,7,Summer,7.16,2.44,14.72,2.87,2.34,0.67,Snow,21.26,45,1008.97,8.31,1,0,0,0,38.19,8.93,2.4,E,Friday,New York
2039-07-02,7,Summer,18.88,4.82,0.31,0.8,4.93,3.29,Sunny,10.93,50,994.33,1.05,0,0,0,1,17.0,7.11,21.64,NW,Saturday,New York
2039-07-03,7,Summer,15.59,4.35,7.65,0.48,1.49,3.59,Rain,28.45,37,1014.75,4.71,6,1,0,0,3.09,0.11,1.18,N,Sunday,New York
2039-07-04,7,Summer,17.53,3.27,2.9,5.24,3.46,4.14,Sunny,29.9,36,1001.24,6.78,0,0,0,1,20.29,9.96,24.76,N,Monday,New York
2039-07-05,7,Summer,14.65,4.29,14.03,0.79,6.71,1.7,Sunny,15.99,75,993.6,4.38,5,1,1,0,3.2,2.51,3.99,NW,Tuesday,New York
2039-07-06,7,Summer,0.12,6.86,1.69,7.89,1.92,2.71,Rain,20.04,65,991.96,4.99,6,0,1,1,26.04,4.56,2.4,W,Wednesday,New York
2039-07-07,7,Summer,7.21,1.08,12.06,5.62,2.22,3.8,Snow,21.15,39,1016.23,0.86,5,1,0,1,5.3,5.81,3.24,W,Thursday,New York
2039-07-08,7,Summer,2.74,5.87,8.97,4.55,9.5,0.85,Snow,18.95,23,1011.05,5.18,7,0,1,0,24.46,7.44,29.88,SW,Friday,New York
2039-07-09,7,Summer,1.58,9.92,14.8,7.15,4.09,0.81,Fog,19.34,42,986.02,4.78,6,0,0,1,21.88,5.59,17.53,S,Saturday,New York
2039-07-10,7,Summer,8.85,2.39,8.96,4.47,7.74,0.35,Rain,11.99,98,1007.63,5.28,2,1,0,1,15.33,1.49,25.86,S,Sunday,New York
2039-07-11,7,Summer,4.71,3.23,5.54,0.73,6.8,0.04,Cloudy,25.47,62,989.01,0.56,5,0,1,1,38.85,7.31,10.41,SW,Monday,New York
2039-07-12,7,Summer,15.82,4.37,7.15,3.72,7.5,0.43,Cloudy,11.12,57,996.0,4.37,2,1,1,0,21.68,9.33,16.83,S,Tuesday,New York
2039-07-13,7,Summer,12.49,9.38,5.0,4.51,4.03,2.47,Sunny,10.07,35,985.39,0.08,4,1,0,0,19.71,5.91,1.77,SW,Wednesday,New York
2039-07-14,7,Summer,15.09,8.27,5.65,6.43,7.81,1.65,Cloudy,18.72,60,987.62,8.63,6,1,0,1,6.74,0.5,13.07,SE,Thursday,New York
2039-07-15,7,Summer,11.3,3.21,1.92,6.43,4.27,2.23,Snow,9.89,24,1003.8,3.84,7,0,1,0,2.5,9.6,14.15,NW,Friday,New York
2039-07-16,7,Summer,5.37,5.52,11.61,1.19,0.62,3.83,Cloudy,21.19,63,980.7,5.41,4,0,1,1,10.95,8.36,22.43,SW,Saturday,New York
